cowid," parity"," current dim"," days after breeding"," repro status"," days next breeding"," gestation length"," days dry"," test DIM"," test milk"," test fat%"," test protein%"," test scc"," 305d ME milk"," test bodyweight"," future days dry"," future gestation length"," breed"," NM$"," KeepValue"
2587,3,275,0,Open,10,-1,0,274,48.0,2.9,2.7,-1,21188,1200,60,280,HO,14,504.0
2592,4,43,0,Open,10,-1,0,42,60.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,258,639.0
2596,3,229,16,Bred,6,281,0,228,80.0,3.2,3.0,-1,34048,1200,60,280,HO,140,418.0
2599,4,8,0,Open,10,-1,0,7,80.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,274,772.0
2600,3,171,64,Preg,10,281,0,170,96.0,2.8,2.9,-1,29442,1200,60,280,HO,328,1087.0
2601,3,318,200,Preg,10,281,0,317,28.0,3.7,3.2,-1,29410,1200,60,280,HO,157,276.0
2605,3,294,243,Preg,10,281,21,294,50.0,3.5,3.2,-1,31268,1200,60,280,HO,149,118.0
2606,3,345,215,Preg,10,281,28,345,50.0,3.5,3.2,-1,20360,1200,60,280,HO,127,202.0
2608,3,144,68,Preg,10,281,0,143,100.0,3.3,2.8,-1,26274,1200,60,280,HO,235,51.0
2609,3,292,264,Preg,10,281,42,292,50.0,3.5,3.2,-1,28459,1200,60,280,HO,200,1191.0
2610,3,276,159,Preg,10,281,0,275,56.0,5.4,3.9,-1,27251,1200,60,280,HO,159,696.0
2611,3,285,144,Preg,10,281,0,284,48.0,4.1,3.4,-1,26413,1200,60,280,HO,176,330.0
2614,3,306,180,Preg,10,281,0,305,12.0,4.0,3.2,-1,18851,1200,60,280,HO,319,35.0
2617,4,42,0,Open,10,-1,0,41,104.0,4.4,3.2,-1,25000,1200,60,280,HO,142,292.0
2618,3,302,173,Preg,10,281,0,301,48.0,4.3,3.3,-1,21481,1200,60,280,HO,46,644.0
2619,3,318,139,Preg,10,281,0,317,32.0,3.6,3.3,-1,23921,1200,60,280,HO,148,437.0
2623,3,325,184,Preg,10,281,0,324,40.0,3.6,3.0,-1,28803,1200,60,280,HO,-4,1020.0
2625,3,248,247,Preg,10,264,91,248,50.0,3.5,3.2,-1,19781,1200,60,280,HO,98,717.0
2627,4,43,0,Open,10,-1,0,42,92.0,4.4,3.4,-1,25000,1200,60,280,HO,106,59.0
2630,3,273,0,Open,10,-1,0,272,44.0,4.1,3.4,-1,25978,1200,60,280,HO,199,91.0
2632,3,228,152,Preg,10,281,0,227,88.0,3.4,3.4,-1,32099,1200,60,280,HO,51,1120.0
2639,3,259,64,Preg,10,281,0,258,76.0,3.7,3.2,-1,27371,1200,60,280,HO,288,463.0
2643,3,244,173,Preg,10,281,0,243,52.0,4.7,3.8,-1,22438,1200,60,280,HO,147,240.0
2648,3,190,94,Preg,10,281,0,189,86.0,3.9,3.0,-1,26424,1200,60,280,HO,234,945.0
2651,3,216,7,Bred,15,281,0,215,100.0,4.3,2.9,-1,30055,1200,60,280,HO,176,923.0
2653,2,363,136,Preg,10,281,0,362,68.0,4.0,3.2,-1,31353,1200,60,280,HO,74,625.0
2654,3,366,180,Preg,10,281,0,365,28.0,4.1,3.1,-1,28990,1200,60,280,HO,208,616.0
2656,3,297,243,Preg,10,281,21,297,50.0,3.5,3.2,-1,30802,1200,60,280,HO,227,131.0
2657,2,357,191,Preg,10,281,0,356,52.0,3.7,3.4,-1,38409,1200,60,280,HO,202,455.0
2658,3,9,0,Open,10,-1,0,8,1.4E-45,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,104,263.0
2661,3,270,194,Preg,10,281,0,269,40.0,3.1,2.7,-1,29669,1200,60,280,HO,-46,1016.0
2662,3,295,271,Preg,10,281,49,295,50.0,3.5,3.2,-1,26296,1200,60,280,HO,156,989.0
2663,3,255,208,Preg,10,280,28,255,50.0,3.5,3.2,-1,17318,1200,60,280,HO,-56,1195.0
2666,2,388,0,Open,10,-1,0,387,50.0,3.8,3.1,-1,24893,1200,60,280,HO,-2,790.0
2667,3,212,58,Preg,10,281,0,211,76.0,4.6,3.3,-1,25038,1200,60,280,HO,-14,1121.0
2668,3,298,257,Preg,10,283,35,298,50.0,3.5,3.2,-1,29150,1200,60,280,HO,126,816.0
2671,3,270,222,Preg,10,281,28,270,50.0,3.5,3.2,-1,19753,1200,60,280,HO,97,712.0
2672,3,294,250,Preg,10,283,28,294,50.0,3.5,3.2,-1,30173,1200,60,280,HO,128,317.0
2673,3,283,208,Preg,10,281,0,282,36.0,3.6,3.2,-1,19166,1200,60,280,HO,266,514.0
2674,3,183,19,Bred,3,281,0,182,132.0,2.5,2.7,-1,31401,1200,60,280,HO,169,763.0
2675,3,294,250,Preg,10,280,28,294,50.0,3.5,3.2,-1,16179,1200,60,280,HO,156,430.0
2677,3,260,187,Preg,10,281,0,259,68.0,3.1,3.1,-1,33221,1200,60,280,HO,144,956.0
2678,3,298,257,Preg,10,281,35,298,50.0,3.5,3.2,-1,30127,1200,60,280,HO,117,380.0
2679,3,291,222,Preg,10,281,28,291,50.0,3.5,3.2,-1,21720,1200,60,280,HO,2,479.0
2683,3,295,179,Preg,10,281,0,294,40.0,2.8,3.1,-1,29177,1200,60,280,HO,193,1116.0
2686,3,229,58,Preg,10,281,0,228,28.0,3.0,2.9,-1,18735,1200,60,280,HO,-24,68.0
2687,3,291,243,Preg,10,280,28,291,50.0,3.5,3.2,-1,17083,1200,60,280,HO,81,46.0
2689,3,193,3,Bred,19,281,0,192,72.0,3.1,2.7,-1,23519,1200,60,280,HO,123,1004.0
2690,3,265,52,Preg,10,281,0,264,80.0,3.9,3.2,-1,30131,1200,60,280,HO,273,130.0
2693,2,411,0,Open,10,-1,0,410,40.0,4.7,3.8,-1,36761,1200,60,280,HO,302,149.0
2695,3,329,0,Open,10,-1,0,328,36.0,4.9,3.4,-1,28347,1200,60,280,HO,176,1081.0
2697,3,295,229,Preg,10,281,7,295,50.0,3.5,3.2,-1,31112,1200,60,280,HO,285,1169.0
2699,3,231,159,Preg,10,281,0,230,86.0,4.3,3.1,-1,33524,1200,60,280,HO,286,1025.0
2701,3,227,152,Preg,10,281,0,226,64.0,3.6,2.9,-1,27601,1200,60,280,HO,146,286.0
2702,3,117,48,Preg,10,281,0,116,112.0,3.2,2.9,-1,27799,1200,60,280,HO,-30,588.0
2703,3,211,15,Bred,7,281,0,210,86.0,3.3,2.8,-1,27057,1200,60,280,HO,-14,638.0
2707,3,289,243,Preg,10,281,28,289,50.0,3.5,3.2,-1,29160,1200,60,280,HO,298,281.0
2715,3,115,40,Bred,3,281,0,114,108.0,2.8,2.7,-1,31313,1200,60,280,HO,31,400.0
2716,3,292,229,Preg,10,281,7,292,50.0,3.5,3.2,-1,27404,1200,60,280,HO,193,103.0
2717,3,188,117,Preg,10,281,0,187,100.0,3.0,3.0,-1,31138,1200,60,280,HO,0,260.0
2719,3,210,138,Preg,10,281,0,209,96.0,2.7,2.9,-1,28804,1200,60,280,HO,129,9.0
2720,3,258,187,Preg,10,281,0,257,82.0,4.1,2.6,-1,33113,1200,60,280,HO,263,682.0
2721,3,292,222,Preg,10,281,0,291,38.0,3.0,3.1,-1,27705,1200,60,280,HO,229,588.0
2725,3,293,222,Preg,10,281,0,292,44.0,4.3,3.5,-1,29265,1200,60,280,HO,57,450.0
2731,3,126,5,Bred,17,281,0,125,88.0,2.9,2.5,-1,25177,1200,60,280,HO,111,795.0
2732,3,293,236,Preg,10,281,14,293,50.0,3.5,3.2,-1,30543,1200,60,280,HO,380,202.0
2733,3,214,135,Preg,10,281,0,213,60.0,3.5,3.1,-1,24597,1200,60,280,HO,171,395.0
2734,3,214,119,Preg,10,281,0,213,60.0,2.7,3.4,-1,28790,1200,60,280,HO,135,151.0
2735,3,264,222,Preg,10,281,28,264,50.0,3.5,3.2,-1,15853,1200,60,280,HO,74,852.0
2739,3,302,207,Preg,10,281,0,301,58.0,4.4,3.5,-1,29553,1200,60,280,HO,312,436.0
2740,3,259,187,Preg,10,281,0,258,58.0,3.6,3.3,-1,26548,1200,60,280,HO,247,780.0
2745,3,291,0,Open,10,-1,0,290,56.0,3.2,3.3,-1,30446,1200,60,280,HO,180,431.0
2746,3,173,103,Preg,10,281,0,172,80.0,3.2,2.9,-1,24585,1200,60,280,HO,69,643.0
2750,3,283,184,Preg,10,281,0,282,68.0,3.8,3.2,-1,30907,1200,60,280,HO,169,938.0
2751,3,237,166,Preg,10,281,0,236,92.0,4.3,3.1,-1,30249,1200,60,280,HO,149,553.0
2752,3,189,30,Bred,13,281,0,188,66.0,3.1,3.1,-1,22406,1200,60,280,HO,9,84.0
2755,3,273,201,Preg,10,281,0,272,58.0,3.6,3.1,-1,28767,1200,60,280,HO,216,175.0
2756,3,225,74,Preg,10,281,0,224,80.0,3.8,3.2,-1,27005,1200,60,280,HO,244,269.0
2758,3,273,201,Preg,10,281,0,272,46.0,3.0,3.0,-1,27075,1200,60,280,HO,94,483.0
2762,3,227,129,Preg,10,281,0,226,76.0,3.8,3.1,-1,31322,1200,60,280,HO,257,501.0
2763,3,260,166,Preg,10,281,0,259,60.0,3.5,2.8,-1,28601,1200,60,280,HO,183,743.0
2765,3,268,71,Preg,10,281,0,267,72.0,3.7,3.3,-1,25769,1200,60,280,HO,233,60.0
2767,3,270,194,Preg,10,281,0,269,20.0,3.2,3.1,-1,21585,1200,60,280,HO,0,442.0
2774,3,184,89,Preg,10,281,0,183,76.0,2.5,2.8,-1,25013,1200,60,280,HO,36,755.0
2775,3,181,38,Bred,5,283,0,180,92.0,3.1,2.9,-1,30813,1200,60,280,HO,173,892.0
2777,3,160,33,Bred,10,281,0,159,100.0,3.0,2.8,-1,28618,1200,60,280,HO,54,168.0
2780,3,263,187,Preg,10,283,0,262,48.0,3.8,3.2,-1,25473,1200,60,280,HO,114,1197.0
2782,2,384,230,Preg,10,281,28,384,50.0,3.5,3.2,-1,31595,1200,60,280,HO,309,237.0
2790,2,451,279,Preg,10,281,63,451,50.0,3.5,3.2,-1,33710,1200,60,280,HO,263,1021.0
2791,2,318,282,Preg,10,282,63,318,50.0,3.5,3.2,-1,25799,1200,60,280,HO,32,881.0
2795,3,237,24,Bred,19,281,0,236,88.0,3.0,3.4,-1,30774,1200,60,280,HO,235,332.0
2799,3,108,33,Bred,10,281,0,107,100.0,2.9,2.8,-1,26359,1200,60,280,HO,39,787.0
2800,3,296,222,Preg,10,281,0,295,2.0,3.3,3.6,-1,28196,1200,60,280,HO,0,795.0
2880,3,237,166,Preg,10,281,0,236,108.0,3.0,2.8,-1,32604,1200,60,280,HO,208,181.0
2911,4,100,27,Bred,16,281,0,99,80.0,4.4,3.1,-1,14319,1200,60,280,HO,59,744.0
2922,3,39,0,Open,10,-1,0,38,108.0,3.6,3.3,-1,25000,1200,60,280,HO,156,87.0
2966,4,47,0,Open,10,-1,0,46,90.0,3.0,3.1,-1,25000,1200,60,280,HO,-47,149.0
3001,3,248,173,Preg,10,281,0,247,24.0,3.8,3.2,-1,17040,1200,60,280,HO,121,55.0
3002,3,174,10,Bred,12,281,0,173,118.0,3.5,3.0,-1,31479,1200,60,280,HO,322,561.0
3006,3,221,145,Preg,10,281,0,220,64.0,3.4,2.9,-1,23208,1200,60,280,HO,163,566.0
3007,3,208,0,Open,10,-1,0,207,70.0,4.0,3.4,-1,26864,1200,60,280,HO,223,1003.0
3009,3,208,138,Preg,10,281,0,207,78.0,3.3,2.9,-1,28003,1200,60,280,HO,67,85.0
3010,3,257,95,Preg,10,283,0,256,36.0,4.5,3.4,-1,16266,1200,60,280,HO,35,646.0
3011,3,238,142,Preg,10,281,0,237,12.0,3.6,3.1,-1,19406,1200,60,280,HO,180,674.0
3012,3,94,19,Bred,3,281,0,93,112.0,2.9,2.8,-1,26466,1200,60,280,HO,160,15.0
3015,3,186,66,Preg,10,281,0,185,40.0,4.3,4.0,-1,21889,1200,60,280,HO,127,79.0
3018,3,41,0,Open,10,-1,0,40,122.0,4.7,3.4,-1,25000,1200,60,280,HO,333,247.0
3019,3,243,104,Preg,10,281,0,242,80.0,3.5,3.3,-1,27868,1200,60,280,HO,259,860.0
3020,3,220,82,Preg,10,281,0,219,68.0,4.2,3.4,-1,28671,1200,60,280,HO,207,124.0
3023,3,186,110,Preg,10,281,0,185,56.0,4.8,3.2,-1,25594,1200,60,280,HO,188,808.0
3024,3,188,117,Preg,10,280,0,187,60.0,3.8,3.3,-1,17641,1200,60,280,HO,132,788.0
3025,3,213,138,Preg,10,281,0,212,52.0,4.7,3.1,-1,25905,1200,60,280,HO,120,100.0
3028,3,219,103,Preg,10,281,0,218,92.0,4.0,3.3,-1,27839,1200,60,280,HO,175,68.0
3029,3,191,117,Preg,10,281,0,190,76.0,3.0,3.0,-1,28289,1200,60,280,HO,150,771.0
3030,3,238,166,Preg,10,281,0,237,92.0,2.9,3.1,-1,29672,1200,60,280,HO,245,812.0
3034,3,163,89,Preg,10,281,0,162,68.0,3.1,3.1,-1,23462,1200,60,280,HO,259,778.0
3035,3,101,26,Bred,17,281,0,100,110.0,3.3,3.1,-1,27894,1200,60,280,HO,0,1009.0
3037,3,86,12,Bred,10,281,0,85,84.0,3.5,2.8,-1,21463,1200,60,280,HO,0,645.0
3039,3,160,89,Preg,10,281,0,159,92.0,2.9,3.0,-1,28629,1200,60,280,HO,133,536.0
3042,3,208,30,Bred,13,281,0,207,56.0,1.8,3.2,-1,22218,1200,60,280,HO,149,305.0
3043,3,140,34,Bred,9,281,0,139,98.0,2.6,2.9,-1,26215,1200,60,280,HO,169,113.0
3045,3,193,117,Preg,10,281,0,192,76.0,4.0,3.2,-1,29453,1200,60,280,HO,279,270.0
3047,3,184,110,Preg,10,281,0,183,88.0,2.1,2.9,-1,26755,1200,60,280,HO,-98,1036.0
3049,2,179,4,Bred,18,283,0,178,124.0,3.7,2.8,-1,29237,1200,60,280,HO,136,317.0
3050,3,18,0,Open,10,-1,0,17,76.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,90,616.0
3054,3,184,89,Preg,10,281,0,183,100.0,3.6,2.9,-1,31248,1200,60,280,HO,163,158.0
3056,2,322,40,Bred,3,281,0,321,78.0,4.0,3.2,-1,33746,1200,60,280,HO,0,837.0
3058,3,154,83,Preg,10,281,0,153,108.0,3.1,2.8,-1,30433,1200,60,280,HO,0,129.0
3059,3,106,7,Bred,15,281,0,105,64.0,6.3,2.7,-1,14252,1200,60,280,HO,-2,228.0
3060,3,195,124,Preg,10,281,0,194,72.0,3.3,2.8,-1,21878,1200,60,280,HO,201,549.0
3063,3,82,12,Bred,10,281,0,81,120.0,3.9,2.6,-1,28656,1200,60,280,HO,205,645.0
3064,3,132,40,Bred,3,281,0,131,106.0,2.1,2.9,-1,27078,1200,60,280,HO,274,266.0
3065,3,198,119,Preg,10,281,0,197,76.0,4.1,3.2,-1,24951,1200,60,280,HO,106,1096.0
3067,3,187,117,Preg,10,281,0,186,72.0,3.0,3.2,-1,22768,1200,60,280,HO,82,792.0
3068,3,115,40,Bred,3,281,0,114,104.0,3.4,3.0,-1,27102,1200,60,280,HO,148,68.0
3070,3,107,10,Bred,12,281,0,106,100.0,2.2,3.2,-1,24154,1200,60,280,HO,369,624.0
3071,3,150,75,Preg,10,281,0,149,112.0,3.1,2.9,-1,30663,1200,60,280,HO,137,1152.0
3072,3,209,82,Preg,10,281,0,208,72.0,2.8,2.9,-1,24845,1200,60,280,HO,22,697.0
3077,3,73,0,Open,10,-1,0,72,76.0,3.7,3.1,-1,21985,1200,60,280,HO,0,285.0
3078,3,70,0,Open,10,-1,0,69,106.0,3.2,2.9,-1,25905,1200,60,280,HO,297,51.0
3085,3,41,0,Open,10,-1,0,40,112.0,3.9,3.1,-1,25000,1200,60,280,HO,116,1052.0
3086,3,179,40,Bred,3,281,0,178,60.0,3.1,2.9,-1,22253,1200,60,280,HO,0,254.0
3089,2,334,12,Bred,10,281,0,333,72.0,3.0,3.3,-1,37115,1200,60,280,HO,-26,1148.0
3090,4,174,78,Preg,10,281,0,173,68.0,3.2,3.2,-1,27129,1200,60,280,HO,167,170.0
3093,3,153,16,Bred,6,281,0,152,100.0,3.2,3.0,-1,27985,1200,60,280,HO,230,541.0
3095,3,98,26,Bred,17,281,0,97,84.0,2.7,2.7,-1,22651,1200,60,280,HO,233,424.0
3097,3,66,0,Open,10,-1,0,65,90.0,4.4,2.7,-1,25741,1200,60,280,HO,100,959.0
3098,3,141,16,Bred,6,283,0,140,92.0,3.5,2.9,-1,26041,1200,60,280,HO,-19,534.0
3101,2,369,169,Preg,10,281,0,368,20.0,3.8,3.6,-1,29599,1200,60,280,HO,67,818.0
3103,3,140,47,Preg,10,281,0,139,84.0,4.0,3.2,-1,26759,1200,60,280,HO,231,22.0
3107,3,76,5,Bred,17,281,0,75,104.0,3.1,2.8,-1,27695,1200,60,280,HO,109,390.0
3108,3,164,6,Bred,16,283,0,163,48.0,3.1,3.5,-1,16941,1200,60,280,HO,51,663.0
3111,2,346,224,Preg,10,281,7,346,50.0,3.5,3.2,-1,32957,1200,60,280,HO,-113,12.0
3114,2,351,238,Preg,10,281,21,351,50.0,3.5,3.2,-1,31906,1200,60,280,HO,417,713.0
3116,3,87,12,Bred,10,281,0,86,104.0,3.4,2.8,-1,28142,1200,60,280,HO,159,418.0
3117,3,144,29,Bred,14,281,0,143,96.0,3.3,2.9,-1,26901,1200,60,280,HO,138,92.0
3118,3,109,33,Bred,10,281,0,108,92.0,3.5,2.8,-1,25837,1200,60,280,HO,0,1130.0
3120,2,289,243,Preg,10,281,28,289,50.0,3.5,3.2,-1,25366,1200,60,280,HO,359,1136.0
3121,3,4,0,Open,10,-1,0,3,56.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,256,259.0
3125,3,12,0,Open,10,-1,0,11,92.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,300,53.0
3128,3,34,0,Open,10,-1,0,33,97.8,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,157,125.0
3135,3,82,12,Bred,10,281,0,81,136.0,3.7,2.5,-1,30268,1200,60,280,HO,166,1196.0
3136,3,79,5,Bred,17,281,0,78,118.0,2.7,2.9,-1,27421,1200,60,280,HO,0,888.0
3138,3,121,47,Preg,10,281,0,120,92.0,3.3,3.1,-1,25267,1200,60,280,HO,74,499.0
3139,3,16,0,Open,10,-1,0,15,88.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,277,836.0
3141,3,84,12,Bred,10,281,0,83,96.0,3.7,2.6,-1,27642,1200,60,280,HO,131,569.0
3145,3,67,0,Open,10,-1,0,66,130.0,3.4,2.6,-1,27450,1200,60,280,HO,147,631.0
3147,3,32,0,Open,10,-1,0,31,104.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,125,195.0
3151,2,303,166,Preg,10,281,0,302,54.0,4.3,3.8,-1,28099,1200,60,280,HO,184,435.0
3152,3,24,0,Open,10,-1,0,23,108.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,-93,665.0
3155,3,99,27,Bred,16,281,0,98,92.0,3.4,3.0,-1,23514,1200,60,280,HO,112,1129.0
3161,3,48,0,Open,10,-1,0,47,124.0,4.3,2.6,-1,25000,1200,60,280,HO,233,344.0
3162,2,289,203,Preg,10,281,0,288,64.0,3.3,2.9,-1,30688,1200,60,280,HO,104,1082.0
3165,3,27,0,Open,10,-1,0,26,104.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,166,51.0
3168,3,264,194,Preg,10,281,0,263,48.0,4.6,3.2,-1,23891,1200,60,280,HO,270,118.0
3170,2,421,0,Open,10,-1,0,420,32.0,3.6,3.2,-1,31753,1200,60,280,HO,83,1000.0
3171,2,319,264,Preg,10,281,42,319,50.0,3.5,3.2,-1,27084,1200,60,280,HO,169,508.0
3174,3,12,0,Open,10,-1,0,11,96.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,149,439.0
3175,3,65,0,Open,10,-1,0,64,108.0,3.4,3.2,-1,27891,1200,60,280,HO,207,221.0
3176,3,58,0,Open,10,-1,0,57,108.0,3.4,3.0,-1,25000,1200,60,280,HO,173,578.0
3177,2,314,261,Preg,10,281,119,314,50.0,3.5,3.2,-1,26749,1200,60,280,HO,348,937.0
3179,2,363,219,Preg,10,281,56,363,50.0,3.5,3.2,-1,32834,1200,60,280,HO,345,1079.0
3180,2,317,257,Preg,10,281,35,317,50.0,3.5,3.2,-1,29144,1200,60,280,HO,169,479.0
3181,2,334,208,Preg,10,281,0,333,40.0,4.9,3.4,-1,27443,1200,60,280,HO,171,118.0
3183,3,58,0,Open,10,-1,0,57,76.0,3.7,3.5,-1,25000,1200,60,280,HO,178,304.0
3187,2,169,8,Bred,14,281,0,168,88.0,3.5,2.9,-1,29355,1200,60,280,HO,135,816.0
3189,2,318,285,Preg,10,285,63,318,50.0,3.5,3.2,-1,30291,1200,60,280,HO,75,92.0
3190,2,407,0,Open,10,-1,0,406,64.0,4.4,3.7,-1,37147,1200,60,280,HO,436,405.0
3191,3,4,0,Open,10,-1,0,3,32.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,-122,882.0
3193,2,378,247,Preg,10,281,28,378,50.0,3.5,3.2,-1,31097,1200,60,280,HO,119,437.0
3196,2,313,261,Preg,10,281,42,313,50.0,3.5,3.2,-1,38694,1200,60,280,HO,250,130.0
3197,2,326,118,Preg,10,281,0,325,1.4E-45,1.4E-45,1.4E-45,-1,23732,1200,60,280,HO,68,639.0
3198,3,59,0,Open,10,-1,0,58,88.0,4.0,3.1,-1,25000,1200,60,280,HO,150,462.0
3199,3,46,0,Open,10,-1,0,45,64.0,3.5,3.3,-1,25000,1200,60,280,HO,271,483.0
3201,2,341,0,Open,10,-1,0,340,68.0,3.9,3.7,-1,31006,1200,60,280,HO,199,20.0
3202,3,28,0,Open,10,-1,0,27,120.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,404,1123.0
3205,3,9,0,Open,10,-1,0,8,112.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,222,276.0
3206,3,20,0,Open,10,-1,0,19,96.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,0,285.0
3209,2,298,28,Bred,15,281,0,297,74.0,4.0,3.5,-1,31068,1200,60,280,HO,195,16.0
3210,3,59,0,Open,10,-1,0,58,80.0,3.6,3.1,-1,25000,1200,60,280,HO,16,33.0
3211,2,301,144,Preg,10,281,0,300,36.0,4.5,3.1,-1,29563,1200,60,280,HO,136,774.0
3213,2,401,221,Preg,10,281,0,400,6.0,3.6,3.1,-1,38886,1200,60,280,HO,261,784.0
3214,2,221,145,Preg,10,281,0,220,28.0,4.8,3.6,-1,19982,1200,60,280,HO,86,934.0
3215,2,333,0,Open,10,-1,0,332,48.0,4.7,3.7,-1,27618,1200,60,280,HO,455,1194.0
3218,2,292,271,Preg,10,281,49,292,50.0,3.5,3.2,-1,24474,1200,60,280,HO,99,849.0
3219,3,35,0,Open,10,-1,0,34,108.0,2.5,4.4,-1,25000,1200,60,280,HO,8,959.0
3220,2,310,132,Preg,10,281,0,309,1.4E-45,1.4E-45,1.4E-45,-1,29671,1200,60,280,HO,180,567.0
3221,2,326,199,Preg,10,281,28,326,50.0,3.5,3.2,-1,28085,1200,60,280,HO,209,814.0
3223,2,380,239,Preg,10,281,21,380,50.0,3.5,3.2,-1,35988,1200,60,280,HO,252,119.0
3224,2,340,120,Preg,10,281,0,339,76.0,3.8,3.4,-1,31092,1200,60,280,HO,194,7.0
3226,3,34,0,Open,10,-1,0,33,88.0,3.5,4.2,-1,25000,1200,60,280,HO,0,674.0
3227,3,13,0,Open,10,-1,0,12,100.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,188,844.0
3228,2,357,206,Preg,10,281,28,357,50.0,3.5,3.2,-1,25024,1200,60,280,HO,62,200.0
3230,3,22,0,Open,10,-1,0,21,96.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,103,267.0
3232,2,286,251,Preg,10,281,35,286,50.0,3.5,3.2,-1,28459,1200,60,280,HO,319,1144.0
3233,2,314,162,Preg,10,281,0,313,50.0,3.9,3.3,-1,28993,1200,60,280,HO,187,1076.0
3234,2,314,269,Preg,10,281,49,314,50.0,3.5,3.2,-1,26299,1200,60,280,HO,120,627.0
3236,2,257,12,Bred,10,281,0,256,78.0,3.6,3.4,-1,31291,1200,60,280,HO,193,296.0
3237,2,288,115,Preg,10,281,0,287,64.0,3.6,3.1,-1,32034,1200,60,280,HO,58,984.0
3238,3,3,0,Open,10,-1,0,2,1.4E-45,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,271,7.0
3240,2,343,202,Preg,10,281,0,342,36.0,4.4,3.6,-1,31101,1200,60,280,HO,283,1193.0
3241,3,3,0,Open,10,-1,0,2,1.4E-45,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,153,897.0
3243,2,297,264,Preg,10,280,42,297,50.0,3.5,3.2,-1,26055,1200,60,280,HO,52,739.0
3245,3,36,0,Open,10,-1,0,35,88.0,5.2,4.1,-1,25000,1200,60,280,HO,0,213.0
3246,2,272,150,Preg,10,281,0,271,44.0,4.2,3.1,-1,19422,1200,60,280,HO,331,265.0
3250,3,55,0,Open,10,-1,0,54,80.0,3.3,3.2,-1,25000,1200,60,280,HO,22,1091.0
3253,2,357,167,Preg,10,281,0,356,52.0,3.6,3.6,-1,32108,1200,60,280,HO,342,169.0
3255,3,31,0,Open,10,-1,0,30,100.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,140,1085.0
3256,3,20,0,Open,10,-1,0,19,108.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,92,515.0
3257,2,316,235,Preg,10,281,14,316,50.0,3.5,3.2,-1,32982,1200,60,280,HO,165,257.0
3258,3,24,0,Open,10,-1,0,23,116.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,177,25.0
3259,2,316,136,Preg,10,281,0,315,44.0,3.8,3.0,-1,28331,1200,60,280,HO,157,895.0
3264,2,274,19,Bred,3,281,0,273,70.0,3.0,2.9,-1,28461,1200,60,280,HO,60,248.0
3265,3,22,0,Open,10,-1,0,21,102.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,326,536.0
3267,2,293,259,Preg,10,283,56,293,50.0,3.5,3.2,-1,22749,1200,60,280,HO,72,931.0
3268,2,357,166,Preg,10,281,0,356,48.0,3.7,3.0,-1,33020,1200,60,280,HO,168,1036.0
3272,3,27,0,Open,10,-1,0,26,108.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,105,824.0
3280,2,295,229,Preg,10,281,7,295,50.0,3.5,3.2,-1,27998,1200,60,280,HO,281,283.0
3283,2,310,174,Preg,10,283,0,309,34.0,4.7,3.0,-1,24235,1200,60,280,HO,127,856.0
3285,2,216,145,Preg,10,281,0,215,86.0,3.1,3.2,-1,28064,1200,60,280,HO,154,36.0
3286,2,295,271,Preg,10,283,49,295,50.0,3.5,3.2,-1,20285,1200,60,280,HO,262,34.0
3287,2,293,222,Preg,10,281,0,292,40.0,4.3,3.4,-1,30986,1200,60,280,HO,234,71.0
3289,2,308,243,Preg,10,281,28,308,50.0,3.5,3.2,-1,22815,1200,60,280,HO,218,839.0
3290,2,238,31,Bred,12,281,0,237,68.0,3.7,3.1,-1,25675,1200,60,280,HO,190,1190.0
3292,2,279,32,Bred,11,281,0,278,1.4E-45,1.4E-45,1.4E-45,-1,29562,1200,60,280,HO,150,439.0
3294,2,282,264,Preg,10,280,56,282,50.0,3.5,3.2,-1,18814,1200,60,280,HO,231,735.0
3295,2,286,207,Preg,10,281,0,285,68.0,5.1,3.3,-1,24485,1200,60,280,HO,182,769.0
3297,2,298,257,Preg,10,281,35,298,50.0,3.5,3.2,-1,26580,1200,60,280,HO,324,786.0
